"","country","year","ZScore_Index","CLUM_category","MaxMin_Index","NAPercent"
"1","World",2004,-0.2299649460444,"Food",0.167825885842816,0
"2","World",2007,-0.0881396433706101,"Food",0.179861523878558,0
"3","World",2011,0.137971587683518,"Food",0.199288287442585,0
"4","Andorra",2004,NA,"Food",NA,100
"5","Andorra",2007,NA,"Food",NA,100
"6","Andorra",2011,NA,"Food",NA,100
"7","United Arab Emirates",2004,2.04057219868109,"Food",0.373157732918486,0
"8","United Arab Emirates",2007,1.81808795389012,"Food",0.356665269738441,0
"9","United Arab Emirates",2011,1.19872014175473,"Food",0.30541707683562,0
"10","Afghanistan",2004,-0.497855424110744,"Food",0.143401288541731,0
"11","Afghanistan",2007,-0.220057239370342,"Food",0.167583719130952,0
"12","Afghanistan",2011,-0.19790271656027,"Food",0.16907503695277,0
"13","Antigua and Barbuda",2004,-0.228842728122874,"Food",0.212296122084853,20
"14","Antigua and Barbuda",2007,-0.343029706260438,"Food",0.202621120321141,20
"15","Antigua and Barbuda",2011,-0.628770404171571,"Food",0.178258883842224,20
"16","Albania",2004,-0.122473846641285,"Food",0.223728710154319,20
"17","Albania",2007,-0.0112689065636874,"Food",0.233621078644801,20
"18","Albania",2011,0.560096483387697,"Food",0.283729838177629,20
"19","Armenia",2004,-0.522845954639786,"Food",0.141938864697628,0
"20","Armenia",2007,0.140236787838325,"Food",0.198099423494514,0
"21","Armenia",2011,0.210194054459522,"Food",0.20391763069096,0
"22","Angola",2004,-0.617655189335599,"Food",0.13229716212063,0
"23","Angola",2007,-0.221781200648233,"Food",0.165910508147181,0
"24","Angola",2011,0.881950600648149,"Food",0.25996364340788,0
"25","Argentina",2004,0.20545883227232,"Food",0.19996302043868,0
"26","Argentina",2007,0.602798470647781,"Food",0.234479844786896,0
"27","Argentina",2011,0.799332491428542,"Food",0.250409776883675,0
"28","American Samoa",2004,-0.514498650471773,"Food",0.526398270737638,60
"29","American Samoa",2007,0.212799523225541,"Food",0.588381518508511,60
"30","American Samoa",2011,0.56281573236322,"Food",0.618211294244799,60
"31","Austria",2004,0.293820847843738,"Food",0.263395060083389,20
"32","Austria",2007,0.239763702442552,"Food",0.257934841758566,20
"33","Austria",2011,0.568948972795712,"Food",0.287728614024052,20
"34","Australia",2004,-0.285290344780693,"Food",0.208104082093229,20
"35","Australia",2007,-0.509783502481844,"Food",0.187378467469933,20
"36","Australia",2011,-0.109188020272479,"Food",0.223103569910018,20
"37","Aruba",2004,NA,"Food",NA,100
"38","Aruba",2007,NA,"Food",NA,100
"39","Aruba",2011,NA,"Food",NA,100
"40","Azerbaijan",2004,-0.388923541732813,"Food",0.153122497228325,0
"41","Azerbaijan",2007,0.0264329526855516,"Food",0.186968478780983,0
"42","Azerbaijan",2011,0.508491172385353,"Food",0.227187681852415,0
"43","Bosnia and Herzegovina",2004,-0.0379639108874943,"Food",0.232438320587718,20
"44","Bosnia and Herzegovina",2007,-0.0891632774912559,"Food",0.226482961890618,20
"45","Bosnia and Herzegovina",2011,0.162966763971954,"Food",0.248412119696697,20
"46","Barbados",2004,-0.186812751358398,"Food",0.169378120632554,0
"47","Barbados",2007,-0.146994789637228,"Food",0.17318140640975,0
"48","Barbados",2011,-0.130853026992502,"Food",0.173791916112298,0
"49","Bangladesh",2004,-0.31247193423178,"Food",0.160694262477951,0
"50","Bangladesh",2007,0.083785109021756,"Food",0.194997819438435,0
"51","Bangladesh",2011,0.445968141510085,"Food",0.226071320781455,0
"52","Belgium",2004,0.750706030471239,"Food",0.305457712148982,20
"53","Belgium",2007,0.532720278666682,"Food",0.286182181874115,20
"54","Belgium",2011,0.722843461547857,"Food",0.303009762272006,20
"55","Burkina Faso",2004,-0.585515894567932,"Food",0.135410456003548,0
"56","Burkina Faso",2007,-0.587060720260095,"Food",0.135259221982379,0
"57","Burkina Faso",2011,-0.212943654654229,"Food",0.167156015880385,0
"58","Bulgaria",2004,0.168414170251162,"Food",0.249449735691982,20
"59","Bulgaria",2007,-0.673262381217049,"Food",0.175756406080246,20
"60","Bulgaria",2011,0.283492313313013,"Food",0.259331682126434,20
"61","Bahrain",2004,-0.619123676395952,"Food",0.242069710888949,40
"62","Bahrain",2007,0.529812177389283,"Food",0.336065616818483,40
"63","Bahrain",2011,2.04254993143743,"Food",0.463123547125417,40
"64","Burundi",2004,-0.448583051541192,"Food",0.193234808774748,20
"65","Burundi",2007,-0.322620004562317,"Food",0.20393279165379,20
"66","Burundi",2011,-0.187360413077057,"Food",0.215223489420043,20
"67","Benin",2004,-0.365275727624443,"Food",0.154163410813679,0
"68","Benin",2007,-0.407676579054336,"Food",0.150551258132967,0
"69","Benin",2011,0.161672466606848,"Food",0.199129382440604,0
"70","Bermuda",2004,-0.379438048032777,"Food",0.537908673331532,60
"71","Bermuda",2007,-0.06746707901876,"Food",0.564496082139962,60
"72","Bermuda",2011,0.479750291426561,"Food",0.61113212645231,60
"73","Brunei Darussalam",2004,0.0163781978203218,"Food",0.181778625132196,0
"74","Brunei Darussalam",2007,0.571682331169471,"Food",0.227254718115999,0
"75","Brunei Darussalam",2011,0.651572500922047,"Food",0.237302249982288,0
"76","Bolivia",2004,-0.493104085503259,"Food",0.144005439821998,0
"77","Bolivia",2007,-0.187373311192476,"Food",0.17020220512085,0
"78","Bolivia",2011,0.00767667809185544,"Food",0.187082073394699,0
"79","Brazil",2004,-0.177469603192594,"Food",0.171218635751184,0
"80","Brazil",2007,0.206864034361311,"Food",0.203008871789832,0
"81","Brazil",2011,0.741053393788098,"Food",0.246878489371766,0
"82","Bahamas, The",2004,-0.119677084695474,"Food",0.332011012395054,40
"83","Bahamas, The",2007,0.192581303597637,"Food",0.35957857050408,40
"84","Bahamas, The",2011,1.48390146944146,"Food",0.476656202062962,40
"85","Bhutan",2004,-0.559675087706162,"Food",0.186106776965594,20
"86","Bhutan",2007,-0.0799694185970545,"Food",0.225573811452578,20
"87","Bhutan",2011,-0.0105278553632577,"Food",0.232614826356454,20
"88","Botswana",2004,-0.616188353176085,"Food",0.187261760612318,20
"89","Botswana",2007,-0.587340050784322,"Food",0.190203606157821,20
"90","Botswana",2011,0.196509024025101,"Food",0.201508608936943,0
"91","Belarus",2004,-0.298149885777433,"Food",0.207921597972034,20
"92","Belarus",2007,0.0501821178268422,"Food",0.237227043671366,20
"93","Belarus",2011,0.492640751498768,"Food",0.275166390140133,20
"94","Belize",2004,-0.128833227217164,"Food",0.173616809677058,0
"95","Belize",2007,-0.148717306305571,"Food",0.172575155858153,0
"96","Belize",2011,-0.285498991377964,"Food",0.161119418468498,0
"97","Canada",2004,-0.221478015044532,"Food",0.214982361619477,20
"98","Canada",2007,-0.181976742897675,"Food",0.218064524833211,20
"99","Canada",2011,0.0486613563196438,"Food",0.238445478637896,20
"100","Congo, Dem. Rep.",2004,-0.494020092586723,"Food",0.188577698182687,20
"101","Congo, Dem. Rep.",2007,-0.457347778317193,"Food",0.191701521025244,20
"102","Congo, Dem. Rep.",2011,-0.266445052790786,"Food",0.207969074284913,20
"103","Central African Republic",2004,-0.655320401387277,"Food",0.185028571064506,20
"104","Central African Republic",2007,-0.362919599835794,"Food",0.20985631542057,20
"105","Central African Republic",2011,-0.0937310536295335,"Food",0.178007637720452,0
"106","Congo, Rep.",2004,-0.569104089885681,"Food",0.136614165731359,0
"107","Congo, Rep.",2007,-0.318257120839835,"Food",0.158049390864603,0
"108","Congo, Rep.",2011,-0.0425168711349782,"Food",0.18155777990862,0
"109","Switzerland",2004,0.353943723096824,"Food",0.268575967072013,20
"110","Switzerland",2007,0.314045947166446,"Food",0.264687108254966,20
"111","Switzerland",2011,0.526868198009791,"Food",0.283539097579139,20
"112","Cote d'Ivoire",2004,-0.375854945804871,"Food",0.153921221623785,0
"113","Cote d'Ivoire",2007,-0.347378691333898,"Food",0.155940267283654,0
"114","Cote d'Ivoire",2011,-0.105280309461524,"Food",0.17695255717076,0
"115","Chile",2004,0.210890298584525,"Food",0.20488070001169,0
"116","Chile",2007,0.354311748002721,"Food",0.216995927872875,0
"117","Chile",2011,0.612302620579305,"Food",0.240436543406792,0
"118","Cameroon",2004,-0.571493378407313,"Food",0.137201325728684,0
"119","Cameroon",2007,-0.115948231782917,"Food",0.176023423295419,0
"120","Cameroon",2011,0.428562734142551,"Food",0.222143266044079,0
"121","China",2004,-0.0129630932317937,"Food",0.187500796262767,0
"122","China",2007,0.197545233687346,"Food",0.205432669850558,0
"123","China",2011,0.501668768157937,"Food",0.231464072113345,0
"124","Colombia",2004,-0.108678454818688,"Food",0.177243917486471,0
"125","Colombia",2007,0.0758279324330614,"Food",0.192539827797301,0
"126","Colombia",2011,0.0772197440029287,"Food",0.192016226379992,0
"127","Costa Rica",2004,-0.103881736842346,"Food",0.175441055971611,0
"128","Costa Rica",2007,0.221462921284328,"Food",0.2034723087439,0
"129","Costa Rica",2011,0.355735587015675,"Food",0.214928469087829,0
"130","Cuba",2004,0.408834334914253,"Food",0.217784255912452,0
"131","Cuba",2007,0.209351322644173,"Food",0.198992232682388,0
"132","Cuba",2011,0.0336674623119126,"Food",0.185432269383629,0
"133","Cabo Verde",2004,-0.646495005378468,"Food",0.18446517133061,20
"134","Cabo Verde",2007,-0.36302362318882,"Food",0.208072684837329,20
"135","Cabo Verde",2011,-0.78342828877778,"Food",0.172174357396674,20
"136","Curacao",2004,NA,"Food",NA,100
"137","Curacao",2007,NA,"Food",NA,100
"138","Curacao",2011,NA,"Food",NA,100
"139","Cyprus",2004,-0.147853005904002,"Food",0.218932962422661,20
"140","Cyprus",2007,-0.523196983400027,"Food",0.186899451325095,20
"141","Cyprus",2011,-0.555880980735848,"Food",0.184485860615326,20
"142","Czech Republic",2004,0.229413790152294,"Food",0.256562883738035,20
"143","Czech Republic",2007,-0.0285510763594597,"Food",0.233229513445543,20
"144","Czech Republic",2011,0.139503119362446,"Food",0.249066026664729,20
"145","Germany",2004,0.471732094346506,"Food",0.279500406492815,20
"146","Germany",2007,0.256593891579954,"Food",0.259483524742121,20
"147","Germany",2011,0.404039668306304,"Food",0.272538807661653,20
"148","Djibouti",2004,-0.585676901553683,"Food",0.191919987720321,20
"149","Djibouti",2007,0.323472574520024,"Food",0.269417673611152,20
"150","Djibouti",2011,0.247275138382033,"Food",0.262953341620044,20
"151","Denmark",2004,0.235211015509928,"Food",0.257673123016974,20
"152","Denmark",2007,0.188405687698041,"Food",0.253214408571875,20
"153","Denmark",2011,0.299254861171669,"Food",0.263056492728894,20
"154","Dominica",2004,-0.387359498917391,"Food",0.197877434408973,20
"155","Dominica",2007,-0.227677366558921,"Food",0.211331647670024,20
"156","Dominica",2011,-0.297800048076485,"Food",0.205699025356726,20
"157","Dominican Republic",2004,-0.277954219237461,"Food",0.164538916324279,0
"158","Dominican Republic",2007,0.0610708159149083,"Food",0.19386789286125,0
"159","Dominican Republic",2011,0.304464416684114,"Food",0.214720631574349,0
"160","Algeria",2004,-0.356571778745245,"Food",0.154293001450568,0
"161","Algeria",2007,-0.428508937858729,"Food",0.147949731785118,0
"162","Algeria",2011,0.307291571248559,"Food",0.210566959081601,0
"163","Ecuador",2004,-0.216482094466721,"Food",0.168237395359893,0
"164","Ecuador",2007,-0.0911312572176625,"Food",0.17917895276878,0
"165","Ecuador",2011,0.139630545985282,"Food",0.197896188267216,0
"166","Estonia",2004,-0.374160840924999,"Food",0.200723930273712,20
"167","Estonia",2007,0.000998840999469048,"Food",0.233685186906769,20
"168","Estonia",2011,0.360919503553396,"Food",0.263792556485449,20
"169","Egypt, Arab Rep.",2004,0.492471879825949,"Food",0.22987722724342,0
"170","Egypt, Arab Rep.",2007,0.644932026650454,"Food",0.243469460138756,0
"171","Egypt, Arab Rep.",2011,0.809815001057028,"Food",0.255678059872969,0
"172","Eritrea",2004,-0.839511643915149,"Food",0.158431401686129,20
"173","Eritrea",2007,0.0250643693303579,"Food",0.233041555819113,20
"174","Eritrea",2011,-0.328199786286321,"Food",0.202215713586691,20
"175","Spain",2004,-0.0194761298951056,"Food",0.232696260414231,20
"176","Spain",2007,-0.0333283256607062,"Food",0.231801082663833,20
"177","Spain",2011,0.0631729890094495,"Food",0.239797460659622,20
"178","Ethiopia",2004,-0.567320778549644,"Food",0.13733855625256,0
"179","Ethiopia",2007,-0.315958902726005,"Food",0.159009912238449,0
"180","Ethiopia",2011,0.22108721881483,"Food",0.205283779279691,0
"181","Finland",2004,-0.193835788409726,"Food",0.217179717645139,20
"182","Finland",2007,-0.06338060047705,"Food",0.228956632392721,20
"183","Finland",2011,-0.177252248431515,"Food",0.219205377841779,20
"184","Fiji",2004,-0.170309438807764,"Food",0.170150370810876,0
"185","Fiji",2007,-0.179595204888386,"Food",0.16964692898654,0
"186","Fiji",2011,-0.199830971453183,"Food",0.168155754278592,0
"187","Micronesia, Fed. Sts.",2004,-0.631113414817381,"Food",0.283536093033877,40
"188","Micronesia, Fed. Sts.",2007,-0.353914832025828,"Food",0.307042621269098,40
"189","Micronesia, Fed. Sts.",2011,-0.970115732717458,"Food",0.255233435657668,40
"190","Faroe Islands",2004,-0.345831419256878,"Food",0.540772764117806,60
"191","Faroe Islands",2007,-0.363585864647919,"Food",0.539259659551473,60
"192","Faroe Islands",2011,-0.329979235872019,"Food",0.542123750337747,60
"193","France",2004,0.50249952068389,"Food",0.282363746543321,20
"194","France",2007,0.196353772706756,"Food",0.254868758699005,20
"195","France",2011,0.346572146078935,"Food",0.268458153939958,20
"196","Gabon",2004,-0.1994588027482,"Food",0.166757273539081,0
"197","Gabon",2007,-0.131807627798537,"Food",0.172424199922197,0
"198","Gabon",2011,0.0645672749752775,"Food",0.189097065593723,0
"199","United Kingdom",2004,0.371383488941998,"Food",0.27025392908367,20
"200","United Kingdom",2007,0.279649743944518,"Food",0.261979302781946,20
"201","United Kingdom",2011,0.495859654347484,"Food",0.280954797224413,20
"202","Grenada",2004,0.407575398490783,"Food",0.371536778595842,40
"203","Grenada",2007,-0.765432845481758,"Food",0.271561759621427,40
"204","Grenada",2011,-0.608226760503329,"Food",0.284980512854702,40
"205","Georgia",2004,-0.267805915616899,"Food",0.163010544819361,0
"206","Georgia",2007,-0.402351684573219,"Food",0.150963535343431,0
"207","Georgia",2011,-0.599201472867788,"Food",0.134604678897016,0
"208","Ghana",2004,-0.414867928152738,"Food",0.149941725205054,0
"209","Ghana",2007,-0.353222628886119,"Food",0.154881690082641,0
"210","Ghana",2011,0.229523738277021,"Food",0.204182405447747,0
"211","Gibraltar",2004,NA,"Food",NA,100
"212","Gibraltar",2007,NA,"Food",NA,100
"213","Gibraltar",2011,NA,"Food",NA,100
"214","Greenland",2004,-0.227257087538135,"Food",0.550878141042961,60
"215","Greenland",2007,-0.0807829130620409,"Food",0.563361253715212,60
"216","Greenland",2011,-0.441578606901423,"Food",0.532612807349365,60
"217","Gambia, The",2004,-0.266194214944509,"Food",0.162400853900092,0
"218","Gambia, The",2007,-0.893778688549923,"Food",0.108586529737244,0
"219","Gambia, The",2011,-0.573690916855138,"Food",0.135369860870228,0
"220","Guinea",2004,-0.451195320908161,"Food",0.147397458485814,0
"221","Guinea",2007,-0.303371250253414,"Food",0.15996014956484,0
"222","Guinea",2011,-0.0119761243936142,"Food",0.184385121366821,0
"223","Equatorial Guinea",2004,-0.507523689782436,"Food",0.526992704674412,60
"224","Equatorial Guinea",2007,0.0504731653645882,"Food",0.57454741961632,60
"225","Equatorial Guinea",2011,0.429657391930407,"Food",0.606863009997298,60
"226","Greece",2004,-0.0402580223259411,"Food",0.231267952697991,20
"227","Greece",2007,-0.216889904256945,"Food",0.216351217129679,20
"228","Greece",2011,-0.236022509634977,"Food",0.215100932425956,20
"229","Guatemala",2004,-0.36622937465244,"Food",0.154709711994894,0
"230","Guatemala",2007,0.0416841228020123,"Food",0.189649367452867,0
"231","Guatemala",2011,0.212864497606844,"Food",0.203623924613484,0
"232","Guam",2004,-0.39787158803574,"Food",0.305123450031692,40
"233","Guam",2007,-0.201142168254863,"Food",0.322484356615785,40
"234","Guam",2011,-0.408151628625365,"Food",0.304986170964862,40
"235","Guinea-Bissau",2004,-0.590893623756759,"Food",0.190656534514124,20
"236","Guinea-Bissau",2007,-0.376018845654884,"Food",0.209078171675393,20
"237","Guinea-Bissau",2011,0.123781056500115,"Food",0.25187400984722,20
"238","Guyana",2004,0.0474514255248042,"Food",0.191942101332163,0
"239","Guyana",2007,-0.0923957854354225,"Food",0.18015867816285,0
"240","Guyana",2011,0.146035554574306,"Food",0.200751777738119,0
"241","Hong Kong SAR, China",2004,-0.246363519390299,"Food",0.210144307242056,20
"242","Hong Kong SAR, China",2007,-0.521990090341024,"Food",0.186555599763681,20
"243","Hong Kong SAR, China",2011,-1.0315427123852,"Food",0.141919765208677,20
"244","Honduras",2004,-0.414166112337339,"Food",0.149891792312391,0
"245","Honduras",2007,-0.222082172402838,"Food",0.166452309276208,0
"246","Honduras",2011,-0.131805365001543,"Food",0.17430893438374,0
"247","Croatia",2004,0.149214695551702,"Food",0.248952659109105,20
"248","Croatia",2007,0.250147147855696,"Food",0.256017727804217,20
"249","Croatia",2011,0.28876589571515,"Food",0.260585740683642,20
"250","Haiti",2004,-0.626315932072069,"Food",0.187530751211805,20
"251","Haiti",2007,-0.340692039963171,"Food",0.211911867258432,20
"252","Haiti",2011,0.411608481743549,"Food",0.276029112636524,20
"253","Hungary",2004,0.372557760606684,"Food",0.268930635411029,20
"254","Hungary",2007,-0.548126916775197,"Food",0.187457131471043,20
"255","Hungary",2011,-0.171781379893956,"Food",0.221870641916724,20
"256","Indonesia",2004,-0.172572616790181,"Food",0.173647823866949,0
"257","Indonesia",2007,0.0641830075931211,"Food",0.19390770008825,0
"258","Indonesia",2011,0.406672138490396,"Food",0.223266105718014,0
"259","Ireland",2004,0.56820940172243,"Food",0.287936192220085,20
"260","Ireland",2007,0.486989758427038,"Food",0.279869755030283,20
"261","Ireland",2011,0.615737589662032,"Food",0.292606026641895,20
"262","Israel",2004,-0.108758301436235,"Food",0.223610735498109,20
"263","Israel",2007,-0.0574239074521721,"Food",0.227461234239604,20
"264","Israel",2011,0.0751281910057467,"Food",0.240358567605906,20
"265","Isle of Man",2004,NA,"Food",NA,100
"266","Isle of Man",2007,NA,"Food",NA,100
"267","Isle of Man",2011,NA,"Food",NA,100
"268","India",2004,-0.373354472294027,"Food",0.15455463853327,0
"269","India",2007,-0.0334853035699406,"Food",0.183717133997777,0
"270","India",2011,0.273729902331108,"Food",0.209951476031025,0
"271","Iraq",2004,-0.551584363006696,"Food",0.138437577467756,0
"272","Iraq",2007,-0.373761771901103,"Food",0.153713854547053,0
"273","Iraq",2011,-0.176023809540421,"Food",0.171128818294914,0
"274","Iran, Islamic Rep.",2004,-0.27993259675259,"Food",0.161564666933936,0
"275","Iran, Islamic Rep.",2007,-0.0683803084991974,"Food",0.179732175453076,0
"276","Iran, Islamic Rep.",2011,-0.24020085888903,"Food",0.164413886107738,0
"277","Iceland",2004,-0.25002331282454,"Food",0.272848715096168,40
"278","Iceland",2007,0.00973047400463867,"Food",0.294709802190427,40
"279","Iceland",2011,0.133936078253087,"Food",0.305466961791426,40
"280","Italy",2004,0.221545545098232,"Food",0.255583426768426,20
"281","Italy",2007,0.0112103358837484,"Food",0.237246150143112,20
"282","Italy",2011,0.0886724422871139,"Food",0.244743205796794,20
"283","Channel Islands",2004,NA,"Food",NA,100
"284","Channel Islands",2007,NA,"Food",NA,100
"285","Channel Islands",2011,NA,"Food",NA,100
"286","Jamaica",2004,-0.256581027878411,"Food",0.162162660385004,0
"287","Jamaica",2007,-0.308406348603956,"Food",0.15810004395671,0
"288","Jamaica",2011,-0.298505368098993,"Food",0.159258332513212,0
"289","Jordan",2004,-0.0588953561385402,"Food",0.176610171801055,0
"290","Jordan",2007,0.313505984246253,"Food",0.204507355441149,0
"291","Jordan",2011,0.958960743772385,"Food",0.259423409026909,0
"292","Japan",2004,0.259965284889184,"Food",0.25899874632095,20
"293","Japan",2007,0.288193013121043,"Food",0.261584540555711,20
"294","Japan",2011,0.155283727694649,"Food",0.250470438932817,20
"295","Kenya",2004,-0.555754461698974,"Food",0.138849173623646,0
"296","Kenya",2007,-0.23662568973012,"Food",0.165909346682717,0
"297","Kenya",2011,-0.115966104843024,"Food",0.175836866193448,0
"298","Kyrgyz Republic",2004,-0.222189610939088,"Food",0.168058249232425,0
"299","Kyrgyz Republic",2007,-0.238969012582525,"Food",0.165829882411375,0
"300","Kyrgyz Republic",2011,-0.117191066854142,"Food",0.176094629046796,0
"301","Cambodia",2004,-0.635844194813472,"Food",0.132177432330883,0
"302","Cambodia",2007,0.0315652778376862,"Food",0.18964934856394,0
"303","Cambodia",2011,0.860506028661185,"Food",0.26056596348001,0
"304","Kiribati",2004,-0.169797642848687,"Food",0.290483267070676,40
"305","Kiribati",2007,0.462348854287169,"Food",0.344534096097047,40
"306","Kiribati",2011,-1.25539373729611,"Food",0.198141229304289,40
"307","Comoros",2004,-0.508775021342055,"Food",0.29409477569132,40
"308","Comoros",2007,-0.269162108510736,"Food",0.314568634596743,40
"309","Comoros",2011,-0.325636265175665,"Food",0.309794757626034,40
"310","St. Kitts and Nevis",2004,2.18397961259608,"Food",0.480922761610699,40
"311","St. Kitts and Nevis",2007,-2.38107681928146,"Food",0.0918475159828764,40
"312","St. Kitts and Nevis",2011,-2.22978848299363,"Food",0.104751375522601,40
"313","Korea, Dem. People’s Rep.",2004,-0.252146583142596,"Food",0.222775521537754,20
"314","Korea, Dem. People’s Rep.",2007,-0.472032320888471,"Food",0.203319081969532,20
"315","Korea, Dem. People’s Rep.",2011,-0.24623037710787,"Food",0.223561637713828,20
"316","Korea, Rep.",2004,0.636010666705722,"Food",0.238886824403174,0
"317","Korea, Rep.",2007,0.629279744738718,"Food",0.237932583869136,0
"318","Korea, Rep.",2011,0.79102116822189,"Food",0.249968583723783,0
"319","Kuwait",2004,0.567454416075455,"Food",0.233621179341889,0
"320","Kuwait",2007,1.19982558563975,"Food",0.290894638569151,0
"321","Kuwait",2011,2.42401390729732,"Food",0.3979350123716,0
"322","Cayman Islands",2004,-0.465039838311014,"Food",0.530613347743853,60
"323","Cayman Islands",2007,-0.200625419451572,"Food",0.553147797892461,60
"324","Cayman Islands",2011,-0.17843236271277,"Food",0.555039178600378,60
"325","Kazakhstan",2004,-0.425562949178132,"Food",0.147286574381922,0
"326","Kazakhstan",2007,0.0438673851156674,"Food",0.187761847681163,0
"327","Kazakhstan",2011,0.57806812094003,"Food",0.23213228403435,0
"328","Lao PDR",2004,-0.335649179976082,"Food",0.215392550518136,20
"329","Lao PDR",2007,0.0406196169758102,"Food",0.248146352519786,20
"330","Lao PDR",2011,0.688373283276655,"Food",0.303545073866296,20
"331","Lebanon",2004,0.185255404797625,"Food",0.198519241770695,0
"332","Lebanon",2007,-0.039727775992288,"Food",0.179952593732476,0
"333","Lebanon",2011,-0.215928115240889,"Food",0.165810823743761,0
"334","St. Lucia",2004,0.430291479265802,"Food",0.606917049446096,60
"335","St. Lucia",2007,-0.487232895049816,"Food",0.528721967035936,60
"336","St. Lucia",2011,-1.03002397465892,"Food",0.206638710638713,40
"337","Liechtenstein",2004,-0.234866135562867,"Food",0.55022966765739,60
"338","Liechtenstein",2007,-0.502450991099281,"Food",0.527425020264793,60
"339","Liechtenstein",2011,-0.104878231807026,"Food",0.561307754660902,60
"340","Sri Lanka",2004,-0.270056316765253,"Food",0.164468463765907,0
"341","Sri Lanka",2007,-0.0938095318888076,"Food",0.179651434325044,0
"342","Sri Lanka",2011,0.131746443236273,"Food",0.198692812958967,0
"343","Liberia",2004,-0.645910811598842,"Food",0.185704540454184,20
"344","Liberia",2007,-0.200278967082985,"Food",0.224429711966808,20
"345","Liberia",2011,0.138853308055101,"Food",0.252942642335024,20
"346","Lesotho",2004,-0.575698750892713,"Food",0.190256460370919,20
"347","Lesotho",2007,-0.451654136230597,"Food",0.200510651191744,20
"348","Lesotho",2011,-0.259166767972629,"Food",0.217345215059396,20
"349","Lithuania",2004,-0.159730986070807,"Food",0.220014729330044,20
"350","Lithuania",2007,-0.0113515566144651,"Food",0.232583345132204,20
"351","Lithuania",2011,0.0417108369807372,"Food",0.237178509545678,20
"352","Luxembourg",2004,0.303069298938086,"Food",0.263381131292473,20
"353","Luxembourg",2007,0.0893974875453576,"Food",0.243668391446036,20
"354","Luxembourg",2011,-0.0184818026918097,"Food",0.234479755698196,20
"355","Latvia",2004,-0.385361144644122,"Food",0.199971227959637,20
"356","Latvia",2007,0.127890661574291,"Food",0.244430516115655,20
"357","Latvia",2011,0.183093746424801,"Food",0.24879612791128,20
"358","Libya",2004,-0.521550070508243,"Food",0.185856513292043,20
"359","Libya",2007,-0.342391822553126,"Food",0.201090675502695,20
"360","Libya",2011,-0.209743789770932,"Food",0.212528808184729,20
"361","Morocco",2004,-0.322410070853102,"Food",0.157009263150119,0
"362","Morocco",2007,-0.465306751119156,"Food",0.143578225874085,0
"363","Morocco",2011,0.205281011707692,"Food",0.201893677658426,0
"364","Moldova",2004,-0.120088712233414,"Food",0.223336023182826,20
"365","Moldova",2007,-0.812639202257851,"Food",0.163274558754024,20
"366","Moldova",2011,-0.18745353680063,"Food",0.217627429253699,20
"367","Montenegro",2004,NA,"Food",NA,100
"368","Montenegro",2007,-0.397915540632949,"Food",0.198445870845305,20
"369","Montenegro",2011,-0.215095300906407,"Food",0.215895981136128,20
"370","St. Martin (French part)",2004,NA,"Food",NA,100
"371","St. Martin (French part)",2007,NA,"Food",NA,100
"372","St. Martin (French part)",2011,NA,"Food",NA,100
"373","Madagascar",2004,-0.462985358355303,"Food",0.147438675193126,0
"374","Madagascar",2007,-0.189093834856265,"Food",0.171036531218133,0
"375","Madagascar",2011,0.0885950930538672,"Food",0.195422826831645,0
"376","Marshall Islands",2004,-0.797726899368902,"Food",0.226845977708846,40
"377","Marshall Islands",2007,3.19174182490818,"Food",0.842258848959741,60
"378","Marshall Islands",2011,-0.532887183198209,"Food",0.524831126722507,60
"379","Macedonia, FYR",2004,-0.152526902200718,"Food",0.221506317066379,20
"380","Macedonia, FYR",2007,-0.128229218347826,"Food",0.222156975340053,20
"381","Macedonia, FYR",2011,0.149402475486371,"Food",0.247070827177805,20
"382","Mali",2004,-0.497124266829651,"Food",0.142431185137318,0
"383","Mali",2007,-0.0316736148929512,"Food",0.18173465569857,0
"384","Mali",2011,0.606640660647825,"Food",0.234769607415485,0
"385","Myanmar",2004,-0.37418168188522,"Food",0.156060489058032,0
"386","Myanmar",2007,0.0522379938720752,"Food",0.192701656357146,0
"387","Myanmar",2011,0.304805439179793,"Food",0.213940104254562,0
"388","Mongolia",2004,-0.394726516092118,"Food",0.151588366528787,0
"389","Mongolia",2007,-0.381055808793338,"Food",0.152916598193021,0
"390","Mongolia",2011,-0.0553095917741382,"Food",0.181127426177687,0
"391","Macao SAR, China",2004,-1.04522975019684,"Food",0.481167252094029,60
"392","Macao SAR, China",2007,2.39723039365906,"Food",0.77454741961632,60
"393","Macao SAR, China",2011,-1.50811350503471,"Food",0.441718454471764,60
"394","Northern Mariana Islands",2004,NA,"Food",NA,100
"395","Northern Mariana Islands",2007,NA,"Food",NA,100
"396","Northern Mariana Islands",2011,NA,"Food",NA,100
"397","Mauritania",2004,-0.547927902071628,"Food",0.192629640440706,20
"398","Mauritania",2007,-0.426963816983603,"Food",0.203053587536323,20
"399","Mauritania",2011,-0.124679060712897,"Food",0.229196578744673,20
"400","Malta",2004,-0.016029063394634,"Food",0.233614042589761,20
"401","Malta",2007,-0.057610348458083,"Food",0.230317100254402,20
"402","Malta",2011,-0.0793856065618643,"Food",0.22911725429191,20
"403","Mauritius",2004,0.31177377957015,"Food",0.215690166237114,0
"404","Mauritius",2007,0.412872167504476,"Food",0.227313343320828,0
